run_accession,sample,ftp_url_read_1,ftp_url_read_2
ERR14393194,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393194/ERR14393194_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393194/ERR14393194_2.fastq.gz
ERR14393195,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393195/ERR14393195_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393195/ERR14393195_2.fastq.gz
ERR14393589,RCN15920,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393589/ERR14393589_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393589/ERR14393589_2.fastq.gz
ERR14393590,RCN15920,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14393590/ERR14393590_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14393590/ERR14393590_2.fastq.gz
ERR14393591,RCN15920,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14393591/ERR14393591_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14393591/ERR14393591_2.fastq.gz
ERR15626935,RCN15278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626935/ERR15626935_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626935/ERR15626935_2.fastq.gz
ERR15626984,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15626984/ERR15626984_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15626984/ERR15626984_2.fastq.gz
ERR15627128,RCN15920,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/028/ERR15627128/ERR15627128_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/028/ERR15627128/ERR15627128_2.fastq.gz
ERR14393044,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393044/ERR14393044_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393044/ERR14393044_2.fastq.gz
ERR14393059,RCN15281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393059/ERR14393059_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393059/ERR14393059_2.fastq.gz
ERR14393061,RCN15282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393061/ERR14393061_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393061/ERR14393061_2.fastq.gz
ERR14393127,RCN15306,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14393127/ERR14393127_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14393127/ERR14393127_2.fastq.gz
ERR14393139,RCN15310,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/039/ERR14393139/ERR14393139_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/039/ERR14393139/ERR14393139_2.fastq.gz
ERR14393192,RCN15327,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393192/ERR14393192_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393192/ERR14393192_2.fastq.gz
ERR14393259,RCN15353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393259/ERR14393259_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393259/ERR14393259_2.fastq.gz
ERR14393267,RCN15355,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393267/ERR14393267_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393267/ERR14393267_2.fastq.gz
ERR14393307,RCN15371,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14393307/ERR14393307_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14393307/ERR14393307_2.fastq.gz
ERR14393449,RCN15872,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393449/ERR14393449_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393449/ERR14393449_2.fastq.gz
ERR14393519,RCN15895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14393519/ERR14393519_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14393519/ERR14393519_2.fastq.gz
ERR14393525,RCN15897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14393525/ERR14393525_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14393525/ERR14393525_2.fastq.gz
ERR14393569,RCN15913,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14393569/ERR14393569_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14393569/ERR14393569_2.fastq.gz
ERR14393593,RCN15921,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393593/ERR14393593_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393593/ERR14393593_2.fastq.gz
ERR15626936,RCN15279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15626936/ERR15626936_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15626936/ERR15626936_2.fastq.gz
ERR15626989,RCN15333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15626989/ERR15626989_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15626989/ERR15626989_2.fastq.gz
ERR14393043,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393043/ERR14393043_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393043/ERR14393043_2.fastq.gz
ERR14393154,RCN15315,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14393154/ERR14393154_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14393154/ERR14393154_2.fastq.gz
ERR14393209,RCN15333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14393209/ERR14393209_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14393209/ERR14393209_2.fastq.gz
ERR14393233,RCN15343,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14393233/ERR14393233_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14393233/ERR14393233_2.fastq.gz
ERR14393245,RCN15348,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14393245/ERR14393245_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14393245/ERR14393245_2.fastq.gz
ERR14393248,RCN15349,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/048/ERR14393248/ERR14393248_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/048/ERR14393248/ERR14393248_2.fastq.gz
ERR14393276,RCN15358,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14393276/ERR14393276_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14393276/ERR14393276_2.fastq.gz
ERR14393512,RCN15893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14393512/ERR14393512_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14393512/ERR14393512_2.fastq.gz
ERR15626938,RCN15281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626938/ERR15626938_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626938/ERR15626938_2.fastq.gz
ERR15626966,RCN15310,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15626966/ERR15626966_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15626966/ERR15626966_2.fastq.gz
ERR15627003,RCN15350,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15627003/ERR15627003_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15627003/ERR15627003_2.fastq.gz
ERR15627012,RCN15359,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15627012/ERR15627012_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15627012/ERR15627012_2.fastq.gz
ERR15627098,RCN15837,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15627098/ERR15627098_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15627098/ERR15627098_2.fastq.gz
ERR15627120,RCN15903,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15627120/ERR15627120_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15627120/ERR15627120_2.fastq.gz
ERR15627123,RCN15908,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15627123/ERR15627123_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15627123/ERR15627123_2.fastq.gz
ERR14393066,RCN15283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14393066/ERR14393066_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14393066/ERR14393066_2.fastq.gz
ERR14393234,RCN15343,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14393234/ERR14393234_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14393234/ERR14393234_2.fastq.gz
ERR14393247,RCN15349,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/047/ERR14393247/ERR14393247_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/047/ERR14393247/ERR14393247_2.fastq.gz
ERR14393249,RCN15349,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393249/ERR14393249_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393249/ERR14393249_2.fastq.gz
ERR14393251,RCN15350,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14393251/ERR14393251_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14393251/ERR14393251_2.fastq.gz
ERR14393252,RCN15350,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14393252/ERR14393252_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14393252/ERR14393252_2.fastq.gz
ERR14393262,RCN15354,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393262/ERR14393262_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393262/ERR14393262_2.fastq.gz
ERR14393277,RCN15359,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14393277/ERR14393277_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14393277/ERR14393277_2.fastq.gz
ERR14393278,RCN15359,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14393278/ERR14393278_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14393278/ERR14393278_2.fastq.gz
ERR14393358,RCN15837,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/058/ERR14393358/ERR14393358_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/058/ERR14393358/ERR14393358_2.fastq.gz
ERR14393360,RCN15837,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14393360/ERR14393360_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14393360/ERR14393360_2.fastq.gz
ERR14393381,RCN15845,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/081/ERR14393381/ERR14393381_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/081/ERR14393381/ERR14393381_2.fastq.gz
ERR14393487,RCN15885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14393487/ERR14393487_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14393487/ERR14393487_2.fastq.gz
ERR14393489,RCN15885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393489/ERR14393489_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393489/ERR14393489_2.fastq.gz
ERR14393496,RCN15888,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393496/ERR14393496_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393496/ERR14393496_2.fastq.gz
ERR14393497,RCN15888,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14393497/ERR14393497_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14393497/ERR14393497_2.fastq.gz
ERR14393511,RCN15893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14393511/ERR14393511_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14393511/ERR14393511_2.fastq.gz
ERR14393513,RCN15893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14393513/ERR14393513_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14393513/ERR14393513_2.fastq.gz
ERR14393521,RCN15896,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14393521/ERR14393521_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14393521/ERR14393521_2.fastq.gz
ERR14393554,RCN15908,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14393554/ERR14393554_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14393554/ERR14393554_2.fastq.gz
ERR14393555,RCN15908,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14393555/ERR14393555_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14393555/ERR14393555_2.fastq.gz
ERR14393562,RCN15911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393562/ERR14393562_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393562/ERR14393562_2.fastq.gz
ERR14393563,RCN15911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393563/ERR14393563_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393563/ERR14393563_2.fastq.gz
ERR14393566,RCN15912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14393566/ERR14393566_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14393566/ERR14393566_2.fastq.gz
ERR15626940,RCN15283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/040/ERR15626940/ERR15626940_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/040/ERR15626940/ERR15626940_2.fastq.gz
ERR15626997,RCN15343,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15626997/ERR15626997_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15626997/ERR15626997_2.fastq.gz
ERR15627007,RCN15354,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR15627007/ERR15627007_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR15627007/ERR15627007_2.fastq.gz
ERR15627099,RCN15845,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15627099/ERR15627099_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15627099/ERR15627099_2.fastq.gz
ERR15627117,RCN15896,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/017/ERR15627117/ERR15627117_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/017/ERR15627117/ERR15627117_2.fastq.gz
ERR15627125,RCN15912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15627125/ERR15627125_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15627125/ERR15627125_2.fastq.gz
ERR14393063,RCN15282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393063/ERR14393063_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393063/ERR14393063_2.fastq.gz
ERR14393064,RCN15283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393064/ERR14393064_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393064/ERR14393064_2.fastq.gz
ERR14393065,RCN15283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14393065/ERR14393065_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14393065/ERR14393065_2.fastq.gz
ERR14393095,RCN15295,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393095/ERR14393095_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393095/ERR14393095_2.fastq.gz
ERR14393096,RCN15295,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393096/ERR14393096_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393096/ERR14393096_2.fastq.gz
ERR14393229,RCN15342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14393229/ERR14393229_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14393229/ERR14393229_2.fastq.gz
ERR14393230,RCN15342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/030/ERR14393230/ERR14393230_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/030/ERR14393230/ERR14393230_2.fastq.gz
ERR14393243,RCN15347,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393243/ERR14393243_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393243/ERR14393243_2.fastq.gz
ERR14393261,RCN15353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393261/ERR14393261_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393261/ERR14393261_2.fastq.gz
ERR14393263,RCN15354,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393263/ERR14393263_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14393263/ERR14393263_2.fastq.gz
ERR14393264,RCN15354,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393264/ERR14393264_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393264/ERR14393264_2.fastq.gz
ERR14393309,RCN15371,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14393309/ERR14393309_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14393309/ERR14393309_2.fastq.gz
ERR14393448,RCN15872,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/048/ERR14393448/ERR14393448_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/048/ERR14393448/ERR14393448_2.fastq.gz
ERR14393450,RCN15872,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14393450/ERR14393450_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14393450/ERR14393450_2.fastq.gz
ERR14393462,RCN15876,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393462/ERR14393462_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393462/ERR14393462_2.fastq.gz
ERR14393488,RCN15885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14393488/ERR14393488_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14393488/ERR14393488_2.fastq.gz
ERR14393493,RCN15887,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393493/ERR14393493_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393493/ERR14393493_2.fastq.gz
ERR14393495,RCN15887,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393495/ERR14393495_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393495/ERR14393495_2.fastq.gz
ERR14393515,RCN15894,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14393515/ERR14393515_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14393515/ERR14393515_2.fastq.gz
ERR14393518,RCN15895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/018/ERR14393518/ERR14393518_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/018/ERR14393518/ERR14393518_2.fastq.gz
ERR14393524,RCN15897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14393524/ERR14393524_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14393524/ERR14393524_2.fastq.gz
ERR14393529,RCN15899,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14393529/ERR14393529_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14393529/ERR14393529_2.fastq.gz
ERR14393531,RCN15899,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393531/ERR14393531_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393531/ERR14393531_2.fastq.gz
ERR14393564,RCN15911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393564/ERR14393564_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14393564/ERR14393564_2.fastq.gz
ERR14393565,RCN15912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14393565/ERR14393565_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14393565/ERR14393565_2.fastq.gz
ERR14393567,RCN15912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393567/ERR14393567_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393567/ERR14393567_2.fastq.gz
ERR14393592,RCN15921,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393592/ERR14393592_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393592/ERR14393592_2.fastq.gz
ERR14393594,RCN15921,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393594/ERR14393594_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393594/ERR14393594_2.fastq.gz
ERR15626939,RCN15282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15626939/ERR15626939_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15626939/ERR15626939_2.fastq.gz
ERR15627000,RCN15347,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15627000/ERR15627000_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15627000/ERR15627000_2.fastq.gz
ERR15627006,RCN15353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15627006/ERR15627006_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15627006/ERR15627006_2.fastq.gz
ERR15627022,RCN15371,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15627022/ERR15627022_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15627022/ERR15627022_2.fastq.gz
ERR15627105,RCN15876,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15627105/ERR15627105_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15627105/ERR15627105_2.fastq.gz
ERR15627109,RCN15885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15627109/ERR15627109_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15627109/ERR15627109_2.fastq.gz
ERR15627115,RCN15894,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/015/ERR15627115/ERR15627115_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/015/ERR15627115/ERR15627115_2.fastq.gz
ERR15627116,RCN15895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/016/ERR15627116/ERR15627116_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/016/ERR15627116/ERR15627116_2.fastq.gz
ERR15627118,RCN15897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15627118/ERR15627118_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15627118/ERR15627118_2.fastq.gz
ERR15627124,RCN15911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/024/ERR15627124/ERR15627124_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/024/ERR15627124/ERR15627124_2.fastq.gz
ERR14393155,RCN15315,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14393155/ERR14393155_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14393155/ERR14393155_2.fastq.gz
ERR14393156,RCN15315,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/056/ERR14393156/ERR14393156_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/056/ERR14393156/ERR14393156_2.fastq.gz
ERR14393196,RCN15329,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393196/ERR14393196_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14393196/ERR14393196_2.fastq.gz
ERR14393198,RCN15329,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14393198/ERR14393198_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14393198/ERR14393198_2.fastq.gz
ERR14393244,RCN15348,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393244/ERR14393244_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393244/ERR14393244_2.fastq.gz
ERR14393246,RCN15348,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/046/ERR14393246/ERR14393246_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/046/ERR14393246/ERR14393246_2.fastq.gz
